ref_date,region,annual_percent_increase
"1966-01-01 00:00:00","Prince Edward Island",-0.92
"1966-04-01 00:00:00","Prince Edward Island",-0.92
"1966-07-01 00:00:00","Prince Edward Island",0.00
"1966-10-01 00:00:00","Prince Edward Island",0.00
"1967-01-01 00:00:00","Prince Edward Island",0.93
"1967-04-01 00:00:00","Prince Edward Island",0.93
"1967-07-01 00:00:00","Prince Edward Island",0.00
"1967-10-01 00:00:00","Prince Edward Island",0.00
"1968-01-01 00:00:00","Prince Edward Island",0.92
"1968-04-01 00:00:00","Prince Edward Island",0.92
"1968-07-01 00:00:00","Prince Edward Island",0.92
"1968-10-01 00:00:00","Prince Edward Island",1.83
"1969-01-01 00:00:00","Prince Edward Island",0.91
"1969-04-01 00:00:00","Prince Edward Island",0.91
"1969-07-01 00:00:00","Prince Edward Island",0.91
"1969-10-01 00:00:00","Prince Edward Island",0.00
"1970-01-01 00:00:00","Prince Edward Island",-0.90
"1970-04-01 00:00:00","Prince Edward Island",-0.90
"1970-07-01 00:00:00","Prince Edward Island",-0.90
"1970-10-01 00:00:00","Prince Edward Island",0.00
"1971-01-01 00:00:00","Prince Edward Island",0.91
"1971-04-01 00:00:00","Prince Edward Island",0.91
"1971-07-01 00:00:00","Prince Edward Island",2.36
"1971-10-01 00:00:00","Prince Edward Island",1.69
"1972-01-01 00:00:00","Prince Edward Island",1.77
"1972-04-01 00:00:00","Prince Edward Island",2.08
"1972-07-01 00:00:00","Prince Edward Island",0.77
"1972-10-01 00:00:00","Prince Edward Island",0.96
"1973-01-01 00:00:00","Prince Edward Island",1.16
"1973-04-01 00:00:00","Prince Edward Island",0.99
"1973-07-01 00:00:00","Prince Edward Island",1.02
"1973-10-01 00:00:00","Prince Edward Island",0.86
"1974-01-01 00:00:00","Prince Edward Island",0.80
"1974-04-01 00:00:00","Prince Edward Island",0.99
"1974-07-01 00:00:00","Prince Edward Island",1.17
"1974-10-01 00:00:00","Prince Edward Island",1.27
"1975-01-01 00:00:00","Prince Edward Island",1.60
"1975-04-01 00:00:00","Prince Edward Island",1.51
"1975-07-01 00:00:00","Prince Edward Island",1.52
"1975-10-01 00:00:00","Prince Edward Island",1.38
"1976-01-01 00:00:00","Prince Edward Island",1.05
"1976-04-01 00:00:00","Prince Edward Island",0.84
"1976-07-01 00:00:00","Prince Edward Island",0.78
"1976-10-01 00:00:00","Prince Edward Island",0.78
"1977-01-01 00:00:00","Prince Edward Island",0.72
"1977-04-01 00:00:00","Prince Edward Island",0.84
"1977-07-01 00:00:00","Prince Edward Island",1.06
"1977-10-01 00:00:00","Prince Edward Island",1.29
"1978-01-01 00:00:00","Prince Edward Island",1.38
"1978-04-01 00:00:00","Prince Edward Island",1.44
"1978-07-01 00:00:00","Prince Edward Island",1.49
"1978-10-01 00:00:00","Prince Edward Island",1.24
"1979-01-01 00:00:00","Prince Edward Island",1.11
"1979-04-01 00:00:00","Prince Edward Island",1.04
"1979-07-01 00:00:00","Prince Edward Island",0.99
"1979-10-01 00:00:00","Prince Edward Island",0.86
"1980-01-01 00:00:00","Prince Edward Island",0.82
"1980-04-01 00:00:00","Prince Edward Island",0.82
"1980-07-01 00:00:00","Prince Edward Island",0.69
"1980-10-01 00:00:00","Prince Edward Island",0.36
"1981-01-01 00:00:00","Prince Edward Island",0.17
"1981-04-01 00:00:00","Prince Edward Island",0.01
"1981-07-01 00:00:00","Prince Edward Island",-0.15
"1981-10-01 00:00:00","Prince Edward Island",0.04
"1982-01-01 00:00:00","Prince Edward Island",0.02
"1982-04-01 00:00:00","Prince Edward Island",-0.05
"1982-07-01 00:00:00","Prince Edward Island",0.03
"1982-10-01 00:00:00","Prince Edward Island",0.34
"1983-01-01 00:00:00","Prince Edward Island",0.69
"1983-04-01 00:00:00","Prince Edward Island",1.02
"1983-07-01 00:00:00","Prince Edward Island",1.23
"1983-10-01 00:00:00","Prince Edward Island",1.38
"1984-01-01 00:00:00","Prince Edward Island",1.39
"1984-04-01 00:00:00","Prince Edward Island",1.37
"1984-07-01 00:00:00","Prince Edward Island",1.17
"1984-10-01 00:00:00","Prince Edward Island",0.99
"1985-01-01 00:00:00","Prince Edward Island",1.13
"1985-04-01 00:00:00","Prince Edward Island",1.03
"1985-07-01 00:00:00","Prince Edward Island",0.83
"1985-10-01 00:00:00","Prince Edward Island",0.78
"1986-01-01 00:00:00","Prince Edward Island",0.73
"1986-04-01 00:00:00","Prince Edward Island",0.72
"1986-07-01 00:00:00","Prince Edward Island",0.64
"1986-10-01 00:00:00","Prince Edward Island",0.33
"1987-01-01 00:00:00","Prince Edward Island",0.13
"1987-04-01 00:00:00","Prince Edward Island",0.19
"1987-07-01 00:00:00","Prince Edward Island",0.16
"1987-10-01 00:00:00","Prince Edward Island",0.37
"1988-01-01 00:00:00","Prince Edward Island",0.56
"1988-04-01 00:00:00","Prince Edward Island",0.46
"1988-07-01 00:00:00","Prince Edward Island",0.50
"1988-10-01 00:00:00","Prince Edward Island",0.44
"1989-01-01 00:00:00","Prince Edward Island",0.64
"1989-04-01 00:00:00","Prince Edward Island",0.74
"1989-07-01 00:00:00","Prince Edward Island",0.67
"1989-10-01 00:00:00","Prince Edward Island",0.44
"1990-01-01 00:00:00","Prince Edward Island",0.27
"1990-04-01 00:00:00","Prince Edward Island",0.21
"1990-07-01 00:00:00","Prince Edward Island",0.19
"1990-10-01 00:00:00","Prince Edward Island",0.36
"1991-01-01 00:00:00","Prince Edward Island",0.11
"1991-04-01 00:00:00","Prince Edward Island",-0.01
"1991-07-01 00:00:00","Prince Edward Island",-0.03
"1991-10-01 00:00:00","Prince Edward Island",-0.01
"1992-01-01 00:00:00","Prince Edward Island",0.10
"1992-04-01 00:00:00","Prince Edward Island",0.28
"1992-07-01 00:00:00","Prince Edward Island",0.35
"1992-10-01 00:00:00","Prince Edward Island",0.65
"1993-01-01 00:00:00","Prince Edward Island",0.74
"1993-04-01 00:00:00","Prince Edward Island",0.78
"1993-07-01 00:00:00","Prince Edward Island",1.03
"1993-10-01 00:00:00","Prince Edward Island",0.96
"1994-01-01 00:00:00","Prince Edward Island",0.90
"1994-04-01 00:00:00","Prince Edward Island",0.91
"1994-07-01 00:00:00","Prince Edward Island",0.95
"1994-10-01 00:00:00","Prince Edward Island",1.01
"1995-01-01 00:00:00","Prince Edward Island",0.99
"1995-04-01 00:00:00","Prince Edward Island",0.86
"1995-07-01 00:00:00","Prince Edward Island",0.73
"1995-10-01 00:00:00","Prince Edward Island",0.88
"1996-01-01 00:00:00","Prince Edward Island",0.79
"1996-04-01 00:00:00","Prince Edward Island",0.85
"1996-07-01 00:00:00","Prince Edward Island",0.98
"1996-10-01 00:00:00","Prince Edward Island",0.77
"1997-01-01 00:00:00","Prince Edward Island",0.60
"1997-04-01 00:00:00","Prince Edward Island",0.46
"1997-07-01 00:00:00","Prince Edward Island",0.26
"1997-10-01 00:00:00","Prince Edward Island",0.12
"1998-01-01 00:00:00","Prince Edward Island",0.00
"1998-04-01 00:00:00","Prince Edward Island",-0.22
"1998-07-01 00:00:00","Prince Edward Island",-0.21
"1998-10-01 00:00:00","Prince Edward Island",-0.19
"1999-01-01 00:00:00","Prince Edward Island",0.04
"1999-04-01 00:00:00","Prince Edward Island",0.29
"1999-07-01 00:00:00","Prince Edward Island",0.35
"1999-10-01 00:00:00","Prince Edward Island",0.38
"2000-01-01 00:00:00","Prince Edward Island",0.33
"2000-04-01 00:00:00","Prince Edward Island",0.19
"2000-07-01 00:00:00","Prince Edward Island",0.14
"2000-10-01 00:00:00","Prince Edward Island",-0.02
"2001-01-01 00:00:00","Prince Edward Island",-0.05
"2001-04-01 00:00:00","Prince Edward Island",0.15
"2001-07-01 00:00:00","Prince Edward Island",0.14
"2001-10-01 00:00:00","Prince Edward Island",0.35
"2002-01-01 00:00:00","Prince Edward Island",0.35
"2002-04-01 00:00:00","Prince Edward Island",0.29
"2002-07-01 00:00:00","Prince Edward Island",0.16
"2002-10-01 00:00:00","Prince Edward Island",0.15
"2003-01-01 00:00:00","Prince Edward Island",0.16
"2003-04-01 00:00:00","Prince Edward Island",0.17
"2003-07-01 00:00:00","Prince Edward Island",0.25
"2003-10-01 00:00:00","Prince Edward Island",0.25
"2004-01-01 00:00:00","Prince Edward Island",0.32
"2004-04-01 00:00:00","Prince Edward Island",0.37
"2004-07-01 00:00:00","Prince Edward Island",0.33
"2004-10-01 00:00:00","Prince Edward Island",0.19
"2005-01-01 00:00:00","Prince Edward Island",0.13
"2005-04-01 00:00:00","Prince Edward Island",0.12
"2005-07-01 00:00:00","Prince Edward Island",0.28
"2005-10-01 00:00:00","Prince Edward Island",0.32
"2006-01-01 00:00:00","Prince Edward Island",0.16
"2006-04-01 00:00:00","Prince Edward Island",0.04
"2006-07-01 00:00:00","Prince Edward Island",-0.14
"2006-10-01 00:00:00","Prince Edward Island",-0.17
"2007-01-01 00:00:00","Prince Edward Island",-0.09
"2007-04-01 00:00:00","Prince Edward Island",-0.10
"2007-07-01 00:00:00","Prince Edward Island",-0.12
"2007-10-01 00:00:00","Prince Edward Island",0.09
"2008-01-01 00:00:00","Prince Edward Island",0.15
"2008-04-01 00:00:00","Prince Edward Island",0.34
"2008-07-01 00:00:00","Prince Edward Island",0.75
"2008-10-01 00:00:00","Prince Edward Island",1.03
"2009-01-01 00:00:00","Prince Edward Island",0.81
"2009-04-01 00:00:00","Prince Edward Island",0.73
"2009-07-01 00:00:00","Prince Edward Island",0.82
"2009-10-01 00:00:00","Prince Edward Island",0.82
"2010-01-01 00:00:00","Prince Edward Island",1.07
"2010-04-01 00:00:00","Prince Edward Island",1.28
"2010-07-01 00:00:00","Prince Edward Island",1.27
"2010-10-01 00:00:00","Prince Edward Island",1.51
"2011-01-01 00:00:00","Prince Edward Island",1.72
"2011-04-01 00:00:00","Prince Edward Island",1.62
"2011-07-01 00:00:00","Prince Edward Island",1.61
"2011-10-01 00:00:00","Prince Edward Island",1.09
"2012-01-01 00:00:00","Prince Edward Island",0.83
"2012-04-01 00:00:00","Prince Edward Island",0.77
"2012-07-01 00:00:00","Prince Edward Island",0.35
"2012-10-01 00:00:00","Prince Edward Island",0.08
"2013-01-01 00:00:00","Prince Edward Island",-0.12
"2013-04-01 00:00:00","Prince Edward Island",-0.39
"2013-07-01 00:00:00","Prince Edward Island",-0.33
"2013-10-01 00:00:00","Prince Edward Island",-0.31
"2014-01-01 00:00:00","Prince Edward Island",-0.15
"2014-04-01 00:00:00","Prince Edward Island",0.00
"2014-07-01 00:00:00","Prince Edward Island",0.11
"2014-10-01 00:00:00","Prince Edward Island",0.28
"2015-01-01 00:00:00","Prince Edward Island",0.23
"2015-04-01 00:00:00","Prince Edward Island",0.16
"2015-07-01 00:00:00","Prince Edward Island",0.38
"2015-10-01 00:00:00","Prince Edward Island",0.42
"2016-01-01 00:00:00","Prince Edward Island",0.75
"2016-04-01 00:00:00","Prince Edward Island",1.21
"2016-07-01 00:00:00","Prince Edward Island",1.56
"2016-10-01 00:00:00","Prince Edward Island",1.90
"2017-01-01 00:00:00","Prince Edward Island",1.77
"2017-04-01 00:00:00","Prince Edward Island",1.76
"2017-07-01 00:00:00","Prince Edward Island",1.94
"2017-10-01 00:00:00","Prince Edward Island",1.96
"2018-01-01 00:00:00","Prince Edward Island",1.90
"2018-04-01 00:00:00","Prince Edward Island",1.79
"2018-07-01 00:00:00","Prince Edward Island",1.68
"2018-10-01 00:00:00","Prince Edward Island",2.20
"2019-01-01 00:00:00","Prince Edward Island",2.17
"2019-04-01 00:00:00","Prince Edward Island",2.25
"2019-07-01 00:00:00","Prince Edward Island",2.32
"2019-10-01 00:00:00","Prince Edward Island",2.03
"2020-01-01 00:00:00","Prince Edward Island",2.35
"2020-04-01 00:00:00","Prince Edward Island",2.59
"2020-07-01 00:00:00","Prince Edward Island",2.18
"2020-10-01 00:00:00","Prince Edward Island",1.37
"2021-01-01 00:00:00","Prince Edward Island",1.11
"2021-04-01 00:00:00","Prince Edward Island",1.22
"2021-07-01 00:00:00","Prince Edward Island",1.85
"2021-10-01 00:00:00","Prince Edward Island",2.89
"2022-01-01 00:00:00","Prince Edward Island",3.11
"2022-04-01 00:00:00","Prince Edward Island",3.24
"2022-07-01 00:00:00","Prince Edward Island",3.12
"2022-10-01 00:00:00","Prince Edward Island",3.28
"2023-01-01 00:00:00","Prince Edward Island",3.50
"2023-04-01 00:00:00","Prince Edward Island",3.79
"2023-07-01 00:00:00","Prince Edward Island",3.95
"2023-10-01 00:00:00","Prince Edward Island",3.97
"1952-07-01 00:00:00",Quebec,2.88
"1952-10-01 00:00:00",Quebec,2.78
"1953-01-01 00:00:00",Quebec,2.47
"1953-04-01 00:00:00",Quebec,2.31
"1953-07-01 00:00:00",Quebec,2.34
"1953-10-01 00:00:00",Quebec,2.40
"1954-01-01 00:00:00",Quebec,2.58
"1954-04-01 00:00:00",Quebec,2.73
"1954-07-01 00:00:00",Quebec,2.83
"1954-10-01 00:00:00",Quebec,2.92
"1955-01-01 00:00:00",Quebec,2.95
"1955-04-01 00:00:00",Quebec,2.91
"1955-07-01 00:00:00",Quebec,2.89
"1955-10-01 00:00:00",Quebec,2.73
"1956-01-01 00:00:00",Quebec,2.60
"1956-04-01 00:00:00",Quebec,2.54
"1956-07-01 00:00:00",Quebec,2.47
"1956-10-01 00:00:00",Quebec,2.50
"1957-01-01 00:00:00",Quebec,2.64
"1957-04-01 00:00:00",Quebec,2.84
"1957-07-01 00:00:00",Quebec,3.12
"1957-10-01 00:00:00",Quebec,3.30
"1958-01-01 00:00:00",Quebec,3.13
"1958-04-01 00:00:00",Quebec,3.00
"1958-07-01 00:00:00",Quebec,2.70
"1958-10-01 00:00:00",Quebec,2.53
"1959-01-01 00:00:00",Quebec,2.58
"1959-04-01 00:00:00",Quebec,2.52
"1959-07-01 00:00:00",Quebec,2.44
"1959-10-01 00:00:00",Quebec,2.45
"1960-01-01 00:00:00",Quebec,2.37
"1960-04-01 00:00:00",Quebec,2.34
"1960-07-01 00:00:00",Quebec,2.32
"1960-10-01 00:00:00",Quebec,2.35
"1961-01-01 00:00:00",Quebec,2.36
"1961-04-01 00:00:00",Quebec,2.32
"1961-07-01 00:00:00",Quebec,2.25
"1961-10-01 00:00:00",Quebec,2.18
"1962-01-01 00:00:00",Quebec,2.15
"1962-04-01 00:00:00",Quebec,2.14
"1962-07-01 00:00:00",Quebec,2.15
"1962-10-01 00:00:00",Quebec,2.13
"1963-01-01 00:00:00",Quebec,2.12
"1963-04-01 00:00:00",Quebec,2.07
"1963-07-01 00:00:00",Quebec,2.01
"1963-10-01 00:00:00",Quebec,1.94
"1964-01-01 00:00:00",Quebec,1.91
"1964-04-01 00:00:00",Quebec,1.92
"1964-07-01 00:00:00",Quebec,1.89
"1964-10-01 00:00:00",Quebec,1.87
"1965-01-01 00:00:00",Quebec,1.86
"1965-04-01 00:00:00",Quebec,1.83
"1965-07-01 00:00:00",Quebec,1.81
"1965-10-01 00:00:00",Quebec,1.76
"1966-01-01 00:00:00",Quebec,1.70
"1966-04-01 00:00:00",Quebec,1.66
"1966-07-01 00:00:00",Quebec,1.63
"1966-10-01 00:00:00",Quebec,1.54
"1967-01-01 00:00:00",Quebec,1.50
"1967-04-01 00:00:00",Quebec,1.46
"1967-07-01 00:00:00",Quebec,1.43
"1967-10-01 00:00:00",Quebec,1.38
"1968-01-01 00:00:00",Quebec,1.30
"1968-04-01 00:00:00",Quebec,1.20
"1968-07-01 00:00:00",Quebec,1.04
"1968-10-01 00:00:00",Quebec,1.04
"1969-01-01 00:00:00",Quebec,1.00
"1969-04-01 00:00:00",Quebec,1.00
"1969-07-01 00:00:00",Quebec,0.94
"1969-10-01 00:00:00",Quebec,0.87
"1970-01-01 00:00:00",Quebec,0.69
"1970-04-01 00:00:00",Quebec,0.50
"1970-07-01 00:00:00",Quebec,0.47
"1970-10-01 00:00:00",Quebec,0.33
"1971-01-01 00:00:00",Quebec,0.25
"1971-04-01 00:00:00",Quebec,0.28
"1971-07-01 00:00:00",Quebec,2.03
"1971-10-01 00:00:00",Quebec,2.11
"1972-01-01 00:00:00",Quebec,2.26
"1972-04-01 00:00:00",Quebec,2.38
"1972-07-01 00:00:00",Quebec,0.60
"1972-10-01 00:00:00",Quebec,0.55
"1973-01-01 00:00:00",Quebec,0.60
"1973-04-01 00:00:00",Quebec,0.55
"1973-07-01 00:00:00",Quebec,0.63
"1973-10-01 00:00:00",Quebec,0.73
"1974-01-01 00:00:00",Quebec,0.79
"1974-04-01 00:00:00",Quebec,0.85
"1974-07-01 00:00:00",Quebec,0.89
"1974-10-01 00:00:00",Quebec,0.96
"1975-01-01 00:00:00",Quebec,0.98
"1975-04-01 00:00:00",Quebec,0.95
"1975-07-01 00:00:00",Quebec,0.98
"1975-10-01 00:00:00",Quebec,0.98
"1976-01-01 00:00:00",Quebec,0.99
"1976-04-01 00:00:00",Quebec,1.06
"1976-07-01 00:00:00",Quebec,1.05
"1976-10-01 00:00:00",Quebec,0.88
"1977-01-01 00:00:00",Quebec,0.79
"1977-04-01 00:00:00",Quebec,0.71
"1977-07-01 00:00:00",Quebec,0.57
"1977-10-01 00:00:00",Quebec,0.43
"1978-01-01 00:00:00",Quebec,0.30
"1978-04-01 00:00:00",Quebec,0.21
"1978-07-01 00:00:00",Quebec,0.11
"1978-10-01 00:00:00",Quebec,0.18
"1979-01-01 00:00:00",Quebec,0.23
"1979-04-01 00:00:00",Quebec,0.29
"1979-07-01 00:00:00",Quebec,0.40
"1979-10-01 00:00:00",Quebec,0.46
"1980-01-01 00:00:00",Quebec,0.53
"1980-04-01 00:00:00",Quebec,0.57
"1980-07-01 00:00:00",Quebec,0.62
"1980-10-01 00:00:00",Quebec,0.67
"1981-01-01 00:00:00",Quebec,0.66
"1981-04-01 00:00:00",Quebec,0.65
"1981-07-01 00:00:00",Quebec,0.63
"1981-10-01 00:00:00",Quebec,0.66
"1982-01-01 00:00:00",Quebec,0.65
"1982-04-01 00:00:00",Quebec,0.58
"1982-07-01 00:00:00",Quebec,0.51
"1982-10-01 00:00:00",Quebec,0.40
"1983-01-01 00:00:00",Quebec,0.35
"1983-04-01 00:00:00",Quebec,0.36
"1983-07-01 00:00:00",Quebec,0.34
"1983-10-01 00:00:00",Quebec,0.36
"1984-01-01 00:00:00",Quebec,0.38
"1984-04-01 00:00:00",Quebec,0.39
"1984-07-01 00:00:00",Quebec,0.43
"1984-10-01 00:00:00",Quebec,0.48
"1985-01-01 00:00:00",Quebec,0.49
"1985-04-01 00:00:00",Quebec,0.50
"1985-07-01 00:00:00",Quebec,0.52
"1985-10-01 00:00:00",Quebec,0.55
"1986-01-01 00:00:00",Quebec,0.59
"1986-04-01 00:00:00",Quebec,0.58
"1986-07-01 00:00:00",Quebec,0.64
"1986-10-01 00:00:00",Quebec,0.75
"1987-01-01 00:00:00",Quebec,0.90
"1987-04-01 00:00:00",Quebec,1.07
"1987-07-01 00:00:00",Quebec,1.10
"1987-10-01 00:00:00",Quebec,1.03
"1988-01-01 00:00:00",Quebec,0.89
"1988-04-01 00:00:00",Quebec,0.79
"1988-07-01 00:00:00",Quebec,0.81
"1988-10-01 00:00:00",Quebec,0.99
"1989-01-01 00:00:00",Quebec,1.14
"1989-04-01 00:00:00",Quebec,1.25
"1989-07-01 00:00:00",Quebec,1.29
"1989-10-01 00:00:00",Quebec,1.21
"1990-01-01 00:00:00",Quebec,1.05
"1990-04-01 00:00:00",Quebec,1.02
"1990-07-01 00:00:00",Quebec,1.04
"1990-10-01 00:00:00",Quebec,1.04
"1991-01-01 00:00:00",Quebec,1.02
"1991-04-01 00:00:00",Quebec,1.01
"1991-07-01 00:00:00",Quebec,1.01
"1991-10-01 00:00:00",Quebec,0.87
"1992-01-01 00:00:00",Quebec,0.80
"1992-04-01 00:00:00",Quebec,0.74
"1992-07-01 00:00:00",Quebec,0.60
"1992-10-01 00:00:00",Quebec,0.69
"1993-01-01 00:00:00",Quebec,0.77
"1993-04-01 00:00:00",Quebec,0.71
"1993-07-01 00:00:00",Quebec,0.65
"1993-10-01 00:00:00",Quebec,0.60
"1994-01-01 00:00:00",Quebec,0.57
"1994-04-01 00:00:00",Quebec,0.53
"1994-07-01 00:00:00",Quebec,0.50
"1994-10-01 00:00:00",Quebec,0.41
"1995-01-01 00:00:00",Quebec,0.38
"1995-04-01 00:00:00",Quebec,0.36
"1995-07-01 00:00:00",Quebec,0.37
"1995-10-01 00:00:00",Quebec,0.38
"1996-01-01 00:00:00",Quebec,0.39
"1996-04-01 00:00:00",Quebec,0.37
"1996-07-01 00:00:00",Quebec,0.38
"1996-10-01 00:00:00",Quebec,0.40
"1997-01-01 00:00:00",Quebec,0.41
"1997-04-01 00:00:00",Quebec,0.42
"1997-07-01 00:00:00",Quebec,0.38
"1997-10-01 00:00:00",Quebec,0.35
"1998-01-01 00:00:00",Quebec,0.32
"1998-04-01 00:00:00",Quebec,0.31
"1998-07-01 00:00:00",Quebec,0.29
"1998-10-01 00:00:00",Quebec,0.31
"1999-01-01 00:00:00",Quebec,0.33
"1999-04-01 00:00:00",Quebec,0.34
"1999-07-01 00:00:00",Quebec,0.37
"1999-10-01 00:00:00",Quebec,0.40
"2000-01-01 00:00:00",Quebec,0.41
"2000-04-01 00:00:00",Quebec,0.44
"2000-07-01 00:00:00",Quebec,0.46
"2000-10-01 00:00:00",Quebec,0.46
"2001-01-01 00:00:00",Quebec,0.46
"2001-04-01 00:00:00",Quebec,0.50
"2001-07-01 00:00:00",Quebec,0.53
"2001-10-01 00:00:00",Quebec,0.57
"2002-01-01 00:00:00",Quebec,0.59
"2002-04-01 00:00:00",Quebec,0.59
"2002-07-01 00:00:00",Quebec,0.61
"2002-10-01 00:00:00",Quebec,0.60
"2003-01-01 00:00:00",Quebec,0.59
"2003-04-01 00:00:00",Quebec,0.59
"2003-07-01 00:00:00",Quebec,0.59
"2003-10-01 00:00:00",Quebec,0.64
"2004-01-01 00:00:00",Quebec,0.66
"2004-04-01 00:00:00",Quebec,0.65
"2004-07-01 00:00:00",Quebec,0.67
"2004-10-01 00:00:00",Quebec,0.67
"2005-01-01 00:00:00",Quebec,0.66
"2005-04-01 00:00:00",Quebec,0.63
"2005-07-01 00:00:00",Quebec,0.61
"2005-10-01 00:00:00",Quebec,0.60
"2006-01-01 00:00:00",Quebec,0.59
"2006-04-01 00:00:00",Quebec,0.64
"2006-07-01 00:00:00",Quebec,0.67
"2006-10-01 00:00:00",Quebec,0.71
"2007-01-01 00:00:00",Quebec,0.75
"2007-04-01 00:00:00",Quebec,0.77
"2007-07-01 00:00:00",Quebec,0.79
"2007-10-01 00:00:00",Quebec,0.78
"2008-01-01 00:00:00",Quebec,0.83
"2008-04-01 00:00:00",Quebec,0.86
"2008-07-01 00:00:00",Quebec,0.90
"2008-10-01 00:00:00",Quebec,0.96
"2009-01-01 00:00:00",Quebec,0.96
"2009-04-01 00:00:00",Quebec,1.00
"2009-07-01 00:00:00",Quebec,1.06
"2009-10-01 00:00:00",Quebec,1.09
"2010-01-01 00:00:00",Quebec,1.11
"2010-04-01 00:00:00",Quebec,1.10
"2010-07-01 00:00:00",Quebec,1.09
"2010-10-01 00:00:00",Quebec,1.06
"2011-01-01 00:00:00",Quebec,1.03
"2011-04-01 00:00:00",Quebec,0.99
"2011-07-01 00:00:00",Quebec,0.95
"2011-10-01 00:00:00",Quebec,0.83
"2012-01-01 00:00:00",Quebec,0.77
"2012-04-01 00:00:00",Quebec,0.70
"2012-07-01 00:00:00",Quebec,0.69
"2012-10-01 00:00:00",Quebec,0.70
"2013-01-01 00:00:00",Quebec,0.65
"2013-04-01 00:00:00",Quebec,0.63
"2013-07-01 00:00:00",Quebec,0.61
"2013-10-01 00:00:00",Quebec,0.56
"2014-01-01 00:00:00",Quebec,0.52
"2014-04-01 00:00:00",Quebec,0.51
"2014-07-01 00:00:00",Quebec,0.48
"2014-10-01 00:00:00",Quebec,0.49
"2015-01-01 00:00:00",Quebec,0.46
"2015-04-01 00:00:00",Quebec,0.37
"2015-07-01 00:00:00",Quebec,0.35
"2015-10-01 00:00:00",Quebec,0.34
"2016-01-01 00:00:00",Quebec,0.41
"2016-04-01 00:00:00",Quebec,0.54
"2016-07-01 00:00:00",Quebec,0.60
"2016-10-01 00:00:00",Quebec,0.69
"2017-01-01 00:00:00",Quebec,0.71
"2017-04-01 00:00:00",Quebec,0.75
"2017-07-01 00:00:00",Quebec,0.82
"2017-10-01 00:00:00",Quebec,0.97
"2018-01-01 00:00:00",Quebec,1.05
"2018-04-01 00:00:00",Quebec,1.07
"2018-07-01 00:00:00",Quebec,1.13
"2018-10-01 00:00:00",Quebec,1.11
"2019-01-01 00:00:00",Quebec,1.10
"2019-04-01 00:00:00",Quebec,1.12
"2019-07-01 00:00:00",Quebec,1.15
"2019-10-01 00:00:00",Quebec,1.22
"2020-01-01 00:00:00",Quebec,1.27
"2020-04-01 00:00:00",Quebec,1.22
"2020-07-01 00:00:00",Quebec,0.80
"2020-10-01 00:00:00",Quebec,0.36
"2021-01-01 00:00:00",Quebec,0.15
"2021-04-01 00:00:00",Quebec,0.06
"2021-07-01 00:00:00",Quebec,0.24
"2021-10-01 00:00:00",Quebec,0.60
"2022-01-01 00:00:00",Quebec,0.74
"2022-04-01 00:00:00",Quebec,0.84
"2022-07-01 00:00:00",Quebec,1.17
"2022-10-01 00:00:00",Quebec,1.48
"2023-01-01 00:00:00",Quebec,1.78
"2023-04-01 00:00:00",Quebec,2.16
"2023-07-01 00:00:00",Quebec,2.34
"2023-10-01 00:00:00",Quebec,2.49
"1952-07-01 00:00:00",Saskatchewan,1.32
"1952-10-01 00:00:00",Saskatchewan,1.67
"1953-01-01 00:00:00",Saskatchewan,1.91
"1953-04-01 00:00:00",Saskatchewan,2.03
"1953-07-01 00:00:00",Saskatchewan,2.13
"1953-10-01 00:00:00",Saskatchewan,1.88
"1954-01-01 00:00:00",Saskatchewan,1.76
"1954-04-01 00:00:00",Saskatchewan,1.64
"1954-07-01 00:00:00",Saskatchewan,1.27
"1954-10-01 00:00:00",Saskatchewan,1.27
"1955-01-01 00:00:00",Saskatchewan,1.15
"1955-04-01 00:00:00",Saskatchewan,0.92
"1955-07-01 00:00:00",Saskatchewan,0.57
"1955-10-01 00:00:00",Saskatchewan,0.34
"1956-01-01 00:00:00",Saskatchewan,0.23
"1956-04-01 00:00:00",Saskatchewan,0.23
"1956-07-01 00:00:00",Saskatchewan,0.23
"1956-10-01 00:00:00",Saskatchewan,0.00
"1957-01-01 00:00:00",Saskatchewan,-0.57
"1957-04-01 00:00:00",Saskatchewan,-0.46
"1957-07-01 00:00:00",Saskatchewan,0.11
"1957-10-01 00:00:00",Saskatchewan,0.45
"1958-01-01 00:00:00",Saskatchewan,1.14
"1958-04-01 00:00:00",Saskatchewan,1.49
"1958-07-01 00:00:00",Saskatchewan,1.36
"1958-10-01 00:00:00",Saskatchewan,1.58
"1959-01-01 00:00:00",Saskatchewan,1.81
"1959-04-01 00:00:00",Saskatchewan,1.69
"1959-07-01 00:00:00",Saskatchewan,1.57
"1959-10-01 00:00:00",Saskatchewan,1.56
"1960-01-01 00:00:00",Saskatchewan,1.22
"1960-04-01 00:00:00",Saskatchewan,1.00
"1960-07-01 00:00:00",Saskatchewan,0.88
"1960-10-01 00:00:00",Saskatchewan,0.66
"1961-01-01 00:00:00",Saskatchewan,0.88
"1961-04-01 00:00:00",Saskatchewan,1.10
"1961-07-01 00:00:00",Saskatchewan,1.09
"1961-10-01 00:00:00",Saskatchewan,1.20
"1962-01-01 00:00:00",Saskatchewan,0.87
"1962-04-01 00:00:00",Saskatchewan,0.65
"1962-07-01 00:00:00",Saskatchewan,0.54
"1962-10-01 00:00:00",Saskatchewan,0.22
