ref_date,region,migration_status,num_people,net_internal_migration
"1980-04-01 00:00:00","New Brunswick",Out-migrants,3264,216
"1980-04-01 00:00:00","Newfoundland and Labrador",In-migrants,1950,-504
"1980-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,2454,-504
"1980-04-01 00:00:00","Northwest Territories including Nunavut",Out-migrants,994,-203
"1980-04-01 00:00:00","Northwest Territories including Nunavut",In-migrants,791,-203
"1980-04-01 00:00:00","Nova Scotia",In-migrants,3547,-693
"1980-04-01 00:00:00","Nova Scotia",Out-migrants,4240,-693
"1980-04-01 00:00:00",Ontario,In-migrants,17469,-4877
"1980-04-01 00:00:00",Ontario,Out-migrants,22346,-4877
"1980-04-01 00:00:00","Prince Edward Island",In-migrants,710,132
"1980-04-01 00:00:00","Prince Edward Island",Out-migrants,578,132
"1980-04-01 00:00:00",Quebec,Out-migrants,11394,-6237
"1980-04-01 00:00:00",Quebec,In-migrants,5157,-6237
"1980-04-01 00:00:00",Saskatchewan,In-migrants,4519,-1132
"1980-04-01 00:00:00",Saskatchewan,Out-migrants,5651,-1132
"1980-04-01 00:00:00",Yukon,In-migrants,559,-52
"1980-04-01 00:00:00",Yukon,Out-migrants,611,-52
"1980-07-01 00:00:00",Alberta,Out-migrants,22915,20706
"1980-07-01 00:00:00",Alberta,In-migrants,43621,20706
"1980-07-01 00:00:00","British Columbia",Out-migrants,15152,15575
"1980-07-01 00:00:00","British Columbia",In-migrants,30727,15575
"1980-07-01 00:00:00",Canada,In-migrants,149590,0
"1980-07-01 00:00:00",Canada,Out-migrants,149590,0
"1980-07-01 00:00:00",Manitoba,Out-migrants,12086,-3701
"1980-07-01 00:00:00",Manitoba,In-migrants,8385,-3701
"1980-07-01 00:00:00","New Brunswick",In-migrants,5260,-2570
"1980-07-01 00:00:00","New Brunswick",Out-migrants,7830,-2570
"1980-07-01 00:00:00","Newfoundland and Labrador",In-migrants,3932,-844
"1980-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,4776,-844
"1980-07-01 00:00:00","Northwest Territories including Nunavut",Out-migrants,1508,-12
"1980-07-01 00:00:00","Northwest Territories including Nunavut",In-migrants,1496,-12
"1980-07-01 00:00:00","Nova Scotia",Out-migrants,8956,-825
"1980-07-01 00:00:00","Nova Scotia",In-migrants,8131,-825
"1980-07-01 00:00:00",Ontario,Out-migrants,45552,-18244
"1980-07-01 00:00:00",Ontario,In-migrants,27308,-18244
"1980-07-01 00:00:00","Prince Edward Island",Out-migrants,1987,-604
"1980-07-01 00:00:00","Prince Edward Island",In-migrants,1383,-604
"1980-07-01 00:00:00",Quebec,Out-migrants,18160,-8934
"1980-07-01 00:00:00",Quebec,In-migrants,9226,-8934
"1980-07-01 00:00:00",Saskatchewan,In-migrants,9073,-784
"1980-07-01 00:00:00",Saskatchewan,Out-migrants,9857,-784
"1980-07-01 00:00:00",Yukon,In-migrants,1048,237
"1980-07-01 00:00:00",Yukon,Out-migrants,811,237
"1980-10-01 00:00:00",Alberta,Out-migrants,13700,10358
"1980-10-01 00:00:00",Alberta,In-migrants,24058,10358
"1980-10-01 00:00:00","British Columbia",Out-migrants,9509,7254
"1980-10-01 00:00:00","British Columbia",In-migrants,16763,7254
"1980-10-01 00:00:00",Canada,In-migrants,80720,0
"1980-10-01 00:00:00",Canada,Out-migrants,80720,0
"1980-10-01 00:00:00",Manitoba,Out-migrants,6195,-2052
"1980-10-01 00:00:00",Manitoba,In-migrants,4143,-2052
"1980-10-01 00:00:00","New Brunswick",In-migrants,2430,-1465
"1980-10-01 00:00:00","New Brunswick",Out-migrants,3895,-1465
"1980-10-01 00:00:00","Newfoundland and Labrador",In-migrants,1747,-1407
"1980-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,3154,-1407
"1980-10-01 00:00:00","Northwest Territories including Nunavut",Out-migrants,856,-235
"1980-10-01 00:00:00","Northwest Territories including Nunavut",In-migrants,621,-235
"1980-10-01 00:00:00","Nova Scotia",Out-migrants,4544,-683
"1980-10-01 00:00:00","Nova Scotia",In-migrants,3861,-683
"1980-10-01 00:00:00",Ontario,In-migrants,17622,-4511
"1980-10-01 00:00:00",Ontario,Out-migrants,22133,-4511
"1980-10-01 00:00:00","Prince Edward Island",Out-migrants,923,-356
"1980-10-01 00:00:00","Prince Edward Island",In-migrants,567,-356
"1980-10-01 00:00:00",Quebec,Out-migrants,9896,-5727
"1980-10-01 00:00:00",Quebec,In-migrants,4169,-5727
"1980-10-01 00:00:00",Saskatchewan,In-migrants,4236,-1059
"1980-10-01 00:00:00",Saskatchewan,Out-migrants,5295,-1059
"1980-10-01 00:00:00",Yukon,In-migrants,503,-117
"1980-10-01 00:00:00",Yukon,Out-migrants,620,-117
"1981-01-01 00:00:00",Alberta,Out-migrants,12443,6676
"1981-01-01 00:00:00",Alberta,In-migrants,19119,6676
"1981-01-01 00:00:00","British Columbia",Out-migrants,8240,5342
"1981-01-01 00:00:00","British Columbia",In-migrants,13582,5342
"1981-01-01 00:00:00",Canada,In-migrants,67484,0
"1981-01-01 00:00:00",Canada,Out-migrants,67484,0
"1981-01-01 00:00:00",Manitoba,In-migrants,3460,-1416
"1981-01-01 00:00:00",Manitoba,Out-migrants,4876,-1416
"1981-01-01 00:00:00","New Brunswick",In-migrants,2301,-752
"1981-01-01 00:00:00","New Brunswick",Out-migrants,3053,-752
"1981-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1565,-830
"1981-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,2395,-830
"1981-01-01 00:00:00","Northwest Territories including Nunavut",Out-migrants,764,-165
"1981-01-01 00:00:00","Northwest Territories including Nunavut",In-migrants,599,-165
"1981-01-01 00:00:00","Nova Scotia",In-migrants,2991,-662
"1981-01-01 00:00:00","Nova Scotia",Out-migrants,3653,-662
"1981-01-01 00:00:00",Ontario,In-migrants,15123,-3437
"1981-01-01 00:00:00",Ontario,Out-migrants,18560,-3437
"1981-01-01 00:00:00","Prince Edward Island",In-migrants,454,-264
"1981-01-01 00:00:00","Prince Edward Island",Out-migrants,718,-264
"1981-01-01 00:00:00",Quebec,Out-migrants,7651,-3531
"1981-01-01 00:00:00",Quebec,In-migrants,4120,-3531
"1981-01-01 00:00:00",Saskatchewan,In-migrants,3710,-1022
"1981-01-01 00:00:00",Saskatchewan,Out-migrants,4732,-1022
"1981-01-01 00:00:00",Yukon,In-migrants,460,61
"1981-01-01 00:00:00",Yukon,Out-migrants,399,61
"1981-04-01 00:00:00",Alberta,In-migrants,22585,6510
"1981-04-01 00:00:00",Alberta,Out-migrants,16075,6510
"1981-04-01 00:00:00","British Columbia",In-migrants,19443,9693
"1981-04-01 00:00:00","British Columbia",Out-migrants,9750,9693
"1981-04-01 00:00:00",Canada,In-migrants,85138,0
"1981-04-01 00:00:00",Canada,Out-migrants,85138,0
"1981-04-01 00:00:00",Manitoba,In-migrants,4480,-2234
"1981-04-01 00:00:00",Manitoba,Out-migrants,6714,-2234
"1981-04-01 00:00:00","New Brunswick",In-migrants,3365,-202
"1981-04-01 00:00:00","New Brunswick",Out-migrants,3567,-202
"1981-04-01 00:00:00","Newfoundland and Labrador",In-migrants,1994,-471
"1981-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,2465,-471
"1981-04-01 00:00:00","Northwest Territories including Nunavut",Out-migrants,923,-88
"1981-04-01 00:00:00","Northwest Territories including Nunavut",In-migrants,835,-88
"1981-04-01 00:00:00","Nova Scotia",In-migrants,3754,-666
"1981-04-01 00:00:00","Nova Scotia",Out-migrants,4420,-666
"1981-04-01 00:00:00",Ontario,In-migrants,17037,-7055
"1981-04-01 00:00:00",Ontario,Out-migrants,24092,-7055
"1981-04-01 00:00:00","Prince Edward Island",In-migrants,712,-27
"1981-04-01 00:00:00","Prince Edward Island",Out-migrants,739,-27
"1981-04-01 00:00:00",Quebec,In-migrants,5390,-4649
"1981-04-01 00:00:00",Quebec,Out-migrants,10039,-4649
"1981-04-01 00:00:00",Saskatchewan,Out-migrants,5848,-943
"1981-04-01 00:00:00",Saskatchewan,In-migrants,4905,-943
"1981-04-01 00:00:00",Yukon,Out-migrants,506,132
"1981-04-01 00:00:00",Yukon,In-migrants,638,132
"1981-07-01 00:00:00",Alberta,Out-migrants,21616,16475
"1981-07-01 00:00:00",Alberta,In-migrants,38091,16475
"1981-07-01 00:00:00","British Columbia",Out-migrants,17084,5441
"1981-07-01 00:00:00","British Columbia",In-migrants,22525,5441
"1981-07-01 00:00:00",Canada,In-migrants,136624,0
"1981-07-01 00:00:00",Canada,Out-migrants,136624,0
"1981-07-01 00:00:00",Manitoba,Out-migrants,10373,-1901
"1981-07-01 00:00:00",Manitoba,In-migrants,8472,-1901
"1981-07-01 00:00:00","New Brunswick",In-migrants,5387,-1889
"1981-07-01 00:00:00","New Brunswick",Out-migrants,7276,-1889
"1981-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,4926,-1432
"1981-07-01 00:00:00","Newfoundland and Labrador",In-migrants,3494,-1432
"1981-07-01 00:00:00","Northwest Territories including Nunavut",In-migrants,1756,223
"1981-07-01 00:00:00","Northwest Territories including Nunavut",Out-migrants,1533,223
"1981-07-01 00:00:00","Nova Scotia",Out-migrants,8355,-70
"1981-07-01 00:00:00","Nova Scotia",In-migrants,8285,-70
"1981-07-01 00:00:00",Ontario,In-migrants,27757,-9422
"1981-07-01 00:00:00",Ontario,Out-migrants,37179,-9422
"1981-07-01 00:00:00","Prince Edward Island",Out-migrants,1894,-336
"1981-07-01 00:00:00","Prince Edward Island",In-migrants,1558,-336
"1981-07-01 00:00:00",Quebec,In-migrants,9476,-7616
"1981-07-01 00:00:00",Quebec,Out-migrants,17092,-7616
"1981-07-01 00:00:00",Saskatchewan,In-migrants,8940,488
"1981-07-01 00:00:00",Saskatchewan,Out-migrants,8452,488
"1981-07-01 00:00:00",Yukon,In-migrants,883,39
"1981-07-01 00:00:00",Yukon,Out-migrants,844,39
"1981-10-01 00:00:00",Alberta,Out-migrants,13800,8811
"1981-10-01 00:00:00",Alberta,In-migrants,22611,8811
"1981-10-01 00:00:00","British Columbia",Out-migrants,10998,2794
"1981-10-01 00:00:00","British Columbia",In-migrants,13792,2794
"1981-10-01 00:00:00",Canada,In-migrants,78108,0
"1981-10-01 00:00:00",Canada,Out-migrants,78108,0
"1981-10-01 00:00:00",Manitoba,Out-migrants,5000,-392
"1981-10-01 00:00:00",Manitoba,In-migrants,4608,-392
"1981-10-01 00:00:00","New Brunswick",In-migrants,2596,-1123
"1981-10-01 00:00:00","New Brunswick",Out-migrants,3719,-1123
"1981-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,4060,-2695
"1981-10-01 00:00:00","Newfoundland and Labrador",In-migrants,1365,-2695
"1981-10-01 00:00:00","Northwest Territories including Nunavut",In-migrants,652,-289
"1981-10-01 00:00:00","Northwest Territories including Nunavut",Out-migrants,941,-289
"1981-10-01 00:00:00","Nova Scotia",Out-migrants,4400,-597
"1981-10-01 00:00:00","Nova Scotia",In-migrants,3803,-597
"1981-10-01 00:00:00",Ontario,In-migrants,19284,695
"1981-10-01 00:00:00",Ontario,Out-migrants,18589,695
"1981-10-01 00:00:00","Prince Edward Island",Out-migrants,865,-331
"1981-10-01 00:00:00","Prince Edward Island",In-migrants,534,-331
"1981-10-01 00:00:00",Quebec,In-migrants,3778,-6911
"1981-10-01 00:00:00",Quebec,Out-migrants,10689,-6911
"1981-10-01 00:00:00",Saskatchewan,In-migrants,4512,-43
"1981-10-01 00:00:00",Saskatchewan,Out-migrants,4555,-43
"1981-10-01 00:00:00",Yukon,In-migrants,573,81
"1981-10-01 00:00:00",Yukon,Out-migrants,492,81
"1982-01-01 00:00:00",Alberta,Out-migrants,12839,4889
"1982-01-01 00:00:00",Alberta,In-migrants,17728,4889
"1982-01-01 00:00:00","British Columbia",Out-migrants,9707,-684
"1982-01-01 00:00:00","British Columbia",In-migrants,9023,-684
"1982-01-01 00:00:00",Canada,Out-migrants,64984,0
"1982-01-01 00:00:00",Canada,In-migrants,64984,0
"1982-01-01 00:00:00",Manitoba,In-migrants,3750,-46
"1982-01-01 00:00:00",Manitoba,Out-migrants,3796,-46
"1982-01-01 00:00:00","New Brunswick",In-migrants,2422,-360
"1982-01-01 00:00:00","New Brunswick",Out-migrants,2782,-360
"1982-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,2895,-1084
"1982-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1811,-1084
"1982-01-01 00:00:00","Northwest Territories including Nunavut",Out-migrants,573,191
"1982-01-01 00:00:00","Northwest Territories including Nunavut",In-migrants,764,191
"1982-01-01 00:00:00","Nova Scotia",In-migrants,2773,-1167
"1982-01-01 00:00:00","Nova Scotia",Out-migrants,3940,-1167
"1982-01-01 00:00:00",Ontario,In-migrants,18765,4300
"1982-01-01 00:00:00",Ontario,Out-migrants,14465,4300
"1982-01-01 00:00:00","Prince Edward Island",In-migrants,487,-336
"1982-01-01 00:00:00","Prince Edward Island",Out-migrants,823,-336
"1982-01-01 00:00:00",Quebec,In-migrants,3438,-5312
"1982-01-01 00:00:00",Quebec,Out-migrants,8750,-5312
"1982-01-01 00:00:00",Saskatchewan,In-migrants,3612,-484
"1982-01-01 00:00:00",Saskatchewan,Out-migrants,4096,-484
"1982-01-01 00:00:00",Yukon,Out-migrants,318,93
"1982-01-01 00:00:00",Yukon,In-migrants,411,93
"1982-04-01 00:00:00",Alberta,Out-migrants,15229,6387
"1982-04-01 00:00:00",Alberta,In-migrants,21616,6387
"1982-04-01 00:00:00","British Columbia",Out-migrants,11489,1154
"1982-04-01 00:00:00","British Columbia",In-migrants,12643,1154
"1982-04-01 00:00:00",Canada,In-migrants,78203,0
"1982-04-01 00:00:00",Canada,Out-migrants,78203,0
"1982-04-01 00:00:00",Manitoba,Out-migrants,5057,-286
"1982-04-01 00:00:00",Manitoba,In-migrants,4771,-286
"1982-04-01 00:00:00","New Brunswick",In-migrants,3452,530
"1982-04-01 00:00:00","New Brunswick",Out-migrants,2922,530
"1982-04-01 00:00:00","Newfoundland and Labrador",In-migrants,2093,-482
"1982-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,2575,-482
"1982-04-01 00:00:00","Northwest Territories including Nunavut",Out-migrants,778,257
"1982-04-01 00:00:00","Northwest Territories including Nunavut",In-migrants,1035,257
"1982-04-01 00:00:00","Nova Scotia",Out-migrants,4140,-102
"1982-04-01 00:00:00","Nova Scotia",In-migrants,4038,-102
"1982-04-01 00:00:00",Ontario,Out-migrants,19051,-1238
"1982-04-01 00:00:00",Ontario,In-migrants,17813,-1238
"1982-04-01 00:00:00","Prince Edward Island",Out-migrants,649,147
"1982-04-01 00:00:00","Prince Edward Island",In-migrants,796,147
"1982-04-01 00:00:00",Quebec,Out-migrants,10608,-5951
"1982-04-01 00:00:00",Quebec,In-migrants,4657,-5951
"1982-04-01 00:00:00",Saskatchewan,In-migrants,4744,-284
"1982-04-01 00:00:00",Saskatchewan,Out-migrants,5028,-284
"1982-04-01 00:00:00",Yukon,In-migrants,545,-132
"1982-04-01 00:00:00",Yukon,Out-migrants,677,-132
"1982-07-01 00:00:00",Alberta,Out-migrants,24873,-1992
"1982-07-01 00:00:00",Alberta,In-migrants,22881,-1992
"1982-07-01 00:00:00","British Columbia",Out-migrants,16409,128
"1982-07-01 00:00:00","British Columbia",In-migrants,16537,128
"1982-07-01 00:00:00",Canada,In-migrants,117162,0
"1982-07-01 00:00:00",Canada,Out-migrants,117162,0
"1982-07-01 00:00:00",Manitoba,Out-migrants,7086,1261
"1982-07-01 00:00:00",Manitoba,In-migrants,8347,1261
"1982-07-01 00:00:00","New Brunswick",In-migrants,5909,1118
"1982-07-01 00:00:00","New Brunswick",Out-migrants,4791,1118
"1982-07-01 00:00:00","Newfoundland and Labrador",In-migrants,4258,930
"1982-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,3328,930
"1982-07-01 00:00:00","Northwest Territories including Nunavut",Out-migrants,1259,152
"1982-07-01 00:00:00","Northwest Territories including Nunavut",In-migrants,1411,152
"1982-07-01 00:00:00","Nova Scotia",Out-migrants,6264,1554
"1982-07-01 00:00:00","Nova Scotia",In-migrants,7818,1554
"1982-07-01 00:00:00",Ontario,In-migrants,31435,5985
"1982-07-01 00:00:00",Ontario,Out-migrants,25450,5985
"1982-07-01 00:00:00","Prince Edward Island",Out-migrants,1306,119
"1982-07-01 00:00:00","Prince Edward Island",In-migrants,1425,119
"1982-07-01 00:00:00",Quebec,Out-migrants,18665,-10642
"1982-07-01 00:00:00",Quebec,In-migrants,8023,-10642
"1982-07-01 00:00:00",Saskatchewan,In-migrants,8613,1864
"1982-07-01 00:00:00",Saskatchewan,Out-migrants,6749,1864
"1982-07-01 00:00:00",Yukon,In-migrants,505,-477
"1982-07-01 00:00:00",Yukon,Out-migrants,982,-477
"1982-10-01 00:00:00",Alberta,Out-migrants,14712,-2223
"1982-10-01 00:00:00",Alberta,In-migrants,12489,-2223
"1982-10-01 00:00:00","British Columbia",Out-migrants,10112,-1727
"1982-10-01 00:00:00","British Columbia",In-migrants,8385,-1727
"1982-10-01 00:00:00",Canada,In-migrants,62799,0
"1982-10-01 00:00:00",Canada,Out-migrants,62799,0
"1982-10-01 00:00:00",Manitoba,Out-migrants,3720,199
"1982-10-01 00:00:00",Manitoba,In-migrants,3919,199
"1982-10-01 00:00:00","New Brunswick",In-migrants,2742,404
"1982-10-01 00:00:00","New Brunswick",Out-migrants,2338,404
"1982-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,1787,275
"1982-10-01 00:00:00","Newfoundland and Labrador",In-migrants,2062,275
"1982-10-01 00:00:00","Northwest Territories including Nunavut",In-migrants,643,-16
"1982-10-01 00:00:00","Northwest Territories including Nunavut",Out-migrants,659,-16
"1982-10-01 00:00:00","Nova Scotia",Out-migrants,3242,569
"1982-10-01 00:00:00","Nova Scotia",In-migrants,3811,569
"1982-10-01 00:00:00",Ontario,In-migrants,20122,8360
"1982-10-01 00:00:00",Ontario,Out-migrants,11762,8360
"1982-10-01 00:00:00","Prince Edward Island",Out-migrants,594,15
"1982-10-01 00:00:00","Prince Edward Island",In-migrants,609,15
"1982-10-01 00:00:00",Quebec,Out-migrants,9538,-5651
"1982-10-01 00:00:00",Quebec,In-migrants,3887,-5651
"1982-10-01 00:00:00",Saskatchewan,In-migrants,3922,381
"1982-10-01 00:00:00",Saskatchewan,Out-migrants,3541,381
"1982-10-01 00:00:00",Yukon,In-migrants,208,-586
"1982-10-01 00:00:00",Yukon,Out-migrants,794,-586
"1983-01-01 00:00:00",Alberta,Out-migrants,13664,-3438
"1983-01-01 00:00:00",Alberta,In-migrants,10226,-3438
"1983-01-01 00:00:00","British Columbia",Out-migrants,8593,-757
"1983-01-01 00:00:00","British Columbia",In-migrants,7836,-757
"1983-01-01 00:00:00",Canada,In-migrants,53873,0
"1983-01-01 00:00:00",Canada,Out-migrants,53873,0
"1983-01-01 00:00:00",Manitoba,Out-migrants,3026,285
"1983-01-01 00:00:00",Manitoba,In-migrants,3311,285
"1983-01-01 00:00:00","New Brunswick",In-migrants,2474,576
"1983-01-01 00:00:00","New Brunswick",Out-migrants,1898,576
"1983-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1444,-70
"1983-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,1514,-70
"1983-01-01 00:00:00","Northwest Territories including Nunavut",In-migrants,562,-176
"1983-01-01 00:00:00","Northwest Territories including Nunavut",Out-migrants,738,-176
"1983-01-01 00:00:00","Nova Scotia",Out-migrants,2513,595
"1983-01-01 00:00:00","Nova Scotia",In-migrants,3108,595
"1983-01-01 00:00:00",Ontario,Out-migrants,10685,5815
"1983-01-01 00:00:00",Ontario,In-migrants,16500,5815
"1983-01-01 00:00:00","Prince Edward Island",Out-migrants,384,109
"1983-01-01 00:00:00","Prince Edward Island",In-migrants,493,109
"1983-01-01 00:00:00",Quebec,Out-migrants,7253,-3168
"1983-01-01 00:00:00",Quebec,In-migrants,4085,-3168
"1983-01-01 00:00:00",Saskatchewan,In-migrants,3600,530
"1983-01-01 00:00:00",Saskatchewan,Out-migrants,3070,530
"1983-01-01 00:00:00",Yukon,In-migrants,234,-301
"1983-01-01 00:00:00",Yukon,Out-migrants,535,-301
"1983-04-01 00:00:00",Alberta,Out-migrants,17782,-3997
"1983-04-01 00:00:00",Alberta,In-migrants,13785,-3997
"1983-04-01 00:00:00","British Columbia",Out-migrants,10596,867
"1983-04-01 00:00:00","British Columbia",In-migrants,11463,867
"1983-04-01 00:00:00",Canada,Out-migrants,71652,0
"1983-04-01 00:00:00",Canada,In-migrants,71652,0
"1983-04-01 00:00:00",Manitoba,In-migrants,4877,799
"1983-04-01 00:00:00",Manitoba,Out-migrants,4078,799
"1983-04-01 00:00:00","New Brunswick",In-migrants,3891,1456
"1983-04-01 00:00:00","New Brunswick",Out-migrants,2435,1456
"1983-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,1735,694
"1983-04-01 00:00:00","Newfoundland and Labrador",In-migrants,2429,694
"1983-04-01 00:00:00","Northwest Territories including Nunavut",Out-migrants,875,-9
"1983-04-01 00:00:00","Northwest Territories including Nunavut",In-migrants,866,-9
"1983-04-01 00:00:00","Nova Scotia",In-migrants,4429,1073
"1983-04-01 00:00:00","Nova Scotia",Out-migrants,3356,1073
"1983-04-01 00:00:00",Ontario,In-migrants,18828,3425
"1983-04-01 00:00:00",Ontario,Out-migrants,15403,3425
"1983-04-01 00:00:00","Prince Edward Island",Out-migrants,483,393
"1983-04-01 00:00:00","Prince Edward Island",In-migrants,876,393
"1983-04-01 00:00:00",Quebec,In-migrants,4886,-5217
"1983-04-01 00:00:00",Quebec,Out-migrants,10103,-5217
"1983-04-01 00:00:00",Saskatchewan,In-migrants,4946,805
"1983-04-01 00:00:00",Saskatchewan,Out-migrants,4141,805
"1983-04-01 00:00:00",Yukon,Out-migrants,665,-289
"1983-04-01 00:00:00",Yukon,In-migrants,376,-289
"1983-07-01 00:00:00",Alberta,In-migrants,16928,-8236
"1983-07-01 00:00:00",Alberta,Out-migrants,25164,-8236
"1983-07-01 00:00:00","British Columbia",Out-migrants,13576,2856
"1983-07-01 00:00:00","British Columbia",In-migrants,16432,2856
"1983-07-01 00:00:00",Canada,In-migrants,107663,0
"1983-07-01 00:00:00",Canada,Out-migrants,107663,0
"1983-07-01 00:00:00",Manitoba,In-migrants,7639,877
