ref_date,region,status,population_change,annual_population_growth,percent_of_total_population,percent_of_population_change
"1976-01-01 00:00:00","Newfoundland and Labrador",Emigrants,94,7212,0.02,1.30
"1976-01-01 00:00:00","Newfoundland and Labrador","Returning emigrants",50,7212,0.01,0.69
"1976-01-01 00:00:00","Newfoundland and Labrador","Net non-permanent residents",12,7212,0.00,0.17
"1976-01-01 00:00:00","Nova Scotia",Immigrants,303,9681,0.04,3.13
"1976-01-01 00:00:00","Nova Scotia","Net emigration",59,9681,0.01,0.61
"1976-01-01 00:00:00","Nova Scotia",Emigrants,131,9681,0.02,1.35
"1976-01-01 00:00:00","Nova Scotia","Returning emigrants",72,9681,0.01,0.74
"1976-01-01 00:00:00","Nova Scotia","Net non-permanent residents",81,9681,0.01,0.84
"1976-01-01 00:00:00","New Brunswick",Immigrants,318,14020,0.05,2.27
"1976-01-01 00:00:00","New Brunswick","Net emigration",109,14020,0.02,0.78
"1976-01-01 00:00:00","New Brunswick",Emigrants,240,14020,0.04,1.71
"1976-01-01 00:00:00","New Brunswick","Returning emigrants",131,14020,0.02,0.93
"1976-01-01 00:00:00","New Brunswick","Net non-permanent residents",38,14020,0.01,0.27
"1976-01-01 00:00:00",Manitoba,Immigrants,1236,8605,0.12,14.36
"1976-01-01 00:00:00",Manitoba,"Net emigration",233,8605,0.02,2.71
"1976-01-01 00:00:00",Manitoba,Emigrants,521,8605,0.05,6.05
"1976-01-01 00:00:00",Manitoba,"Returning emigrants",288,8605,0.03,3.35
"1976-01-01 00:00:00",Manitoba,"Net non-permanent residents",76,8605,0.01,0.88
"1976-01-01 00:00:00",Alberta,Immigrants,3051,56616,0.17,5.39
"1976-01-01 00:00:00",Alberta,"Net emigration",851,56616,0.05,1.50
"1976-01-01 00:00:00",Alberta,Emigrants,1817,56616,0.10,3.21
"1976-01-01 00:00:00",Alberta,"Returning emigrants",966,56616,0.05,1.71
"1976-01-01 00:00:00",Alberta,"Net non-permanent residents",197,56616,0.01,0.35
"1976-01-01 00:00:00","British Columbia",Immigrants,4857,41340,0.19,11.75
"1976-01-01 00:00:00","British Columbia","Net emigration",896,41340,0.04,2.17
"1976-01-01 00:00:00","British Columbia",Emigrants,1921,41340,0.08,4.65
"1976-01-01 00:00:00","British Columbia","Returning emigrants",1025,41340,0.04,2.48
"1976-01-01 00:00:00","British Columbia","Net non-permanent residents",123,41340,0.00,0.30
"1976-01-01 00:00:00","Northwest Territories including Nunavut",Immigrants,39,1648,0.09,2.37
"1976-01-01 00:00:00","Northwest Territories including Nunavut","Net emigration",3,1648,0.01,0.18
"1976-01-01 00:00:00","Northwest Territories including Nunavut",Emigrants,7,1648,0.02,0.42
"1976-01-01 00:00:00","Northwest Territories including Nunavut","Returning emigrants",4,1648,0.01,0.24
"1976-01-01 00:00:00","Northwest Territories including Nunavut","Net non-permanent residents",5,1648,0.01,0.30
"1976-04-01 00:00:00",Canada,Immigrants,44695,320855,0.19,13.93
"1976-04-01 00:00:00",Canada,"Net emigration",7531,320855,0.03,2.35
"1976-04-01 00:00:00",Canada,Emigrants,16832,320855,0.07,5.25
"1976-04-01 00:00:00",Canada,"Returning emigrants",9301,320855,0.04,2.90
"1976-04-01 00:00:00",Canada,"Net non-permanent residents",-4208,320855,0.02,-1.31
"1976-04-01 00:00:00","Newfoundland and Labrador",Immigrants,183,6690,0.03,2.74
"1976-04-01 00:00:00","Newfoundland and Labrador","Net emigration",50,6690,0.01,0.75
"1976-04-01 00:00:00","Newfoundland and Labrador",Emigrants,112,6690,0.02,1.67
"1976-04-01 00:00:00","Newfoundland and Labrador","Returning emigrants",62,6690,0.01,0.93
"1976-04-01 00:00:00","Newfoundland and Labrador","Net non-permanent residents",12,6690,0.00,0.18
"1976-04-01 00:00:00","Nova Scotia",Immigrants,613,8950,0.07,6.85
"1976-04-01 00:00:00","Nova Scotia","Net emigration",68,8950,0.01,0.76
"1976-04-01 00:00:00","Nova Scotia",Emigrants,154,8950,0.02,1.72
"1976-04-01 00:00:00","Nova Scotia","Returning emigrants",86,8950,0.01,0.96
"1976-04-01 00:00:00","Nova Scotia","Net non-permanent residents",-226,8950,0.03,-2.53
"1976-04-01 00:00:00","New Brunswick",Immigrants,749,13603,0.11,5.51
"1976-04-01 00:00:00","New Brunswick","Net emigration",127,13603,0.02,0.93
"1976-04-01 00:00:00","New Brunswick",Emigrants,284,13603,0.04,2.09
"1976-04-01 00:00:00","New Brunswick","Returning emigrants",157,13603,0.02,1.15
"1976-04-01 00:00:00","New Brunswick","Net non-permanent residents",-125,13603,0.02,-0.92
"1976-04-01 00:00:00",Manitoba,Immigrants,1648,8269,0.16,19.93
"1976-04-01 00:00:00",Manitoba,"Net emigration",268,8269,0.03,3.24
"1976-04-01 00:00:00",Manitoba,Emigrants,614,8269,0.06,7.43
"1976-04-01 00:00:00",Manitoba,"Returning emigrants",346,8269,0.03,4.18
"1976-04-01 00:00:00",Manitoba,"Net non-permanent residents",-65,8269,0.01,-0.79
"1976-04-01 00:00:00",Alberta,Immigrants,4396,57554,0.24,7.64
"1976-04-01 00:00:00",Alberta,"Net emigration",993,57554,0.05,1.73
"1976-04-01 00:00:00",Alberta,Emigrants,2156,57554,0.12,3.75
"1976-04-01 00:00:00",Alberta,"Returning emigrants",1163,57554,0.06,2.02
"1976-04-01 00:00:00",Alberta,"Net non-permanent residents",-118,57554,0.01,-0.21
"1976-04-01 00:00:00","British Columbia",Immigrants,6324,36696,0.25,17.23
"1976-04-01 00:00:00","British Columbia","Net emigration",1035,36696,0.04,2.82
"1976-04-01 00:00:00","British Columbia",Emigrants,2266,36696,0.09,6.18
"1976-04-01 00:00:00","British Columbia","Returning emigrants",1231,36696,0.05,3.35
"1976-04-01 00:00:00","British Columbia","Net non-permanent residents",-708,36696,0.03,-1.93
"1976-04-01 00:00:00","Northwest Territories including Nunavut",Immigrants,50,1502,0.11,3.33
"1976-04-01 00:00:00","Northwest Territories including Nunavut","Net emigration",3,1502,0.01,0.20
"1976-04-01 00:00:00","Northwest Territories including Nunavut",Emigrants,9,1502,0.02,0.60
"1976-04-01 00:00:00","Northwest Territories including Nunavut","Returning emigrants",6,1502,0.01,0.40
"1976-04-01 00:00:00","Northwest Territories including Nunavut","Net non-permanent residents",5,1502,0.01,0.33
"1976-07-01 00:00:00",Canada,Immigrants,41539,306533,0.18,13.55
"1976-07-01 00:00:00",Canada,"Net emigration",8050,306533,0.03,2.63
"1976-07-01 00:00:00",Canada,Emigrants,18803,306533,0.08,6.13
"1976-07-01 00:00:00",Canada,"Returning emigrants",10753,306533,0.05,3.51
"1976-07-01 00:00:00",Canada,"Net non-permanent residents",5036,306533,0.02,1.64
"1976-07-01 00:00:00","Newfoundland and Labrador",Immigrants,237,6143,0.04,3.86
"1976-07-01 00:00:00","Newfoundland and Labrador","Net emigration",53,6143,0.01,0.86
"1976-07-01 00:00:00","Newfoundland and Labrador",Emigrants,125,6143,0.02,2.03
"1976-07-01 00:00:00","Newfoundland and Labrador","Returning emigrants",72,6143,0.01,1.17
"1976-07-01 00:00:00","Newfoundland and Labrador","Net non-permanent residents",44,6143,0.01,0.72
"1976-07-01 00:00:00","Nova Scotia",Immigrants,659,8617,0.08,7.65
"1976-07-01 00:00:00","Nova Scotia","Net emigration",74,8617,0.01,0.86
"1976-07-01 00:00:00","Nova Scotia",Emigrants,172,8617,0.02,2.00
"1976-07-01 00:00:00","Nova Scotia","Returning emigrants",98,8617,0.01,1.14
"1976-07-01 00:00:00","Nova Scotia","Net non-permanent residents",105,8617,0.01,1.22
"1976-07-01 00:00:00","New Brunswick",Immigrants,399,12486,0.06,3.20
"1976-07-01 00:00:00","New Brunswick","Net emigration",135,12486,0.02,1.08
"1976-07-01 00:00:00","New Brunswick",Emigrants,316,12486,0.05,2.53
"1976-07-01 00:00:00","New Brunswick","Returning emigrants",181,12486,0.03,1.45
"1976-07-01 00:00:00","New Brunswick","Net non-permanent residents",145,12486,0.02,1.16
"1976-07-01 00:00:00",Manitoba,Immigrants,1435,6783,0.14,21.16
"1976-07-01 00:00:00",Manitoba,"Net emigration",286,6783,0.03,4.22
"1976-07-01 00:00:00",Manitoba,Emigrants,684,6783,0.07,10.08
"1976-07-01 00:00:00",Manitoba,"Returning emigrants",398,6783,0.04,5.87
"1976-07-01 00:00:00",Manitoba,"Net non-permanent residents",118,6783,0.01,1.74
"1976-07-01 00:00:00",Alberta,Immigrants,4251,60598,0.23,7.02
"1976-07-01 00:00:00",Alberta,"Net emigration",1077,60598,0.06,1.78
"1976-07-01 00:00:00",Alberta,Emigrants,2420,60598,0.13,3.99
"1976-07-01 00:00:00",Alberta,"Returning emigrants",1343,60598,0.07,2.22
"1976-07-01 00:00:00",Alberta,"Net non-permanent residents",448,60598,0.02,0.74
"1976-07-01 00:00:00","British Columbia",Immigrants,5350,34335,0.21,15.58
"1976-07-01 00:00:00","British Columbia","Net emigration",1099,34335,0.04,3.20
"1976-07-01 00:00:00","British Columbia",Emigrants,2530,34335,0.10,7.37
"1976-07-01 00:00:00","British Columbia","Returning emigrants",1431,34335,0.06,4.17
"1976-07-01 00:00:00","British Columbia","Net non-permanent residents",340,34335,0.01,0.99
"1976-07-01 00:00:00","Northwest Territories including Nunavut",Immigrants,43,1475,0.10,2.92
"1976-07-01 00:00:00","Northwest Territories including Nunavut","Net emigration",4,1475,0.01,0.27
"1976-07-01 00:00:00","Northwest Territories including Nunavut",Emigrants,10,1475,0.02,0.68
"1976-07-01 00:00:00","Northwest Territories including Nunavut","Returning emigrants",6,1475,0.01,0.41
"1976-07-01 00:00:00","Northwest Territories including Nunavut","Net non-permanent residents",-5,1475,0.01,-0.34
"1976-10-01 00:00:00",Canada,Immigrants,30836,292980,0.13,10.52
"1976-10-01 00:00:00",Canada,"Net emigration",6201,292980,0.03,2.12
"1976-10-01 00:00:00",Canada,Emigrants,14478,292980,0.06,4.94
"1976-10-01 00:00:00",Canada,"Returning emigrants",8277,292980,0.04,2.83
"1976-10-01 00:00:00",Canada,"Net non-permanent residents",-5867,292980,0.02,-2.00
"1976-10-01 00:00:00","Newfoundland and Labrador",Immigrants,128,4691,0.02,2.73
"1976-10-01 00:00:00","Newfoundland and Labrador","Net emigration",41,4691,0.01,0.87
"1976-10-01 00:00:00","Newfoundland and Labrador",Emigrants,95,4691,0.02,2.03
"1976-10-01 00:00:00","Newfoundland and Labrador","Returning emigrants",54,4691,0.01,1.15
"1976-10-01 00:00:00","Newfoundland and Labrador","Net non-permanent residents",-81,4691,0.01,-1.73
"1976-10-01 00:00:00","Nova Scotia",Immigrants,367,7227,0.04,5.08
"1976-10-01 00:00:00","Nova Scotia","Net emigration",56,7227,0.01,0.77
"1976-10-01 00:00:00","Nova Scotia",Emigrants,133,7227,0.02,1.84
"1976-10-01 00:00:00","Nova Scotia","Returning emigrants",77,7227,0.01,1.07
"1976-10-01 00:00:00","Nova Scotia","Net non-permanent residents",-44,7227,0.01,-0.61
"1976-10-01 00:00:00","New Brunswick",Immigrants,286,8850,0.04,3.23
"1976-10-01 00:00:00","New Brunswick","Net emigration",104,8850,0.02,1.18
"1976-10-01 00:00:00","New Brunswick",Emigrants,243,8850,0.04,2.75
"1976-10-01 00:00:00","New Brunswick","Returning emigrants",139,8850,0.02,1.57
"1976-10-01 00:00:00","New Brunswick","Net non-permanent residents",-76,8850,0.01,-0.86
"1976-10-01 00:00:00",Manitoba,Immigrants,1190,7078,0.12,16.81
"1976-10-01 00:00:00",Manitoba,"Net emigration",219,7078,0.02,3.09
"1976-10-01 00:00:00",Manitoba,Emigrants,525,7078,0.05,7.42
"1976-10-01 00:00:00",Manitoba,"Returning emigrants",306,7078,0.03,4.32
"1976-10-01 00:00:00",Manitoba,"Net non-permanent residents",-233,7078,0.02,-3.29
"1976-10-01 00:00:00",Alberta,Immigrants,3198,71415,0.17,4.48
"1976-10-01 00:00:00",Alberta,"Net emigration",837,71415,0.04,1.17
"1976-10-01 00:00:00",Alberta,Emigrants,1878,71415,0.10,2.63
"1976-10-01 00:00:00",Alberta,"Returning emigrants",1041,71415,0.05,1.46
"1976-10-01 00:00:00",Alberta,"Net non-permanent residents",-749,71415,0.04,-1.05
"1976-10-01 00:00:00","British Columbia",Immigrants,3953,36062,0.16,10.96
"1976-10-01 00:00:00","British Columbia","Net emigration",846,36062,0.03,2.35
"1976-10-01 00:00:00","British Columbia",Emigrants,1947,36062,0.08,5.40
"1976-10-01 00:00:00","British Columbia","Returning emigrants",1101,36062,0.04,3.05
"1976-10-01 00:00:00","British Columbia","Net non-permanent residents",-75,36062,0.00,-0.21
"1976-10-01 00:00:00","Northwest Territories including Nunavut",Immigrants,45,911,0.10,4.94
"1976-10-01 00:00:00","Northwest Territories including Nunavut","Net emigration",3,911,0.01,0.33
"1976-10-01 00:00:00","Northwest Territories including Nunavut",Emigrants,7,911,0.02,0.77
"1976-10-01 00:00:00","Northwest Territories including Nunavut","Returning emigrants",4,911,0.01,0.44
"1976-10-01 00:00:00","Northwest Territories including Nunavut","Net non-permanent residents",-10,911,0.02,-1.10
"1977-01-01 00:00:00",Canada,Immigrants,26048,287516,0.11,9.06
"1977-01-01 00:00:00",Canada,"Net emigration",4634,287516,0.02,1.61
"1977-01-01 00:00:00",Canada,Emigrants,10827,287516,0.05,3.77
"1977-01-01 00:00:00",Canada,"Returning emigrants",6193,287516,0.03,2.15
"1977-01-01 00:00:00",Canada,"Net non-permanent residents",2009,287516,0.01,0.70
"1977-01-01 00:00:00","Newfoundland and Labrador",Immigrants,143,3363,0.03,4.25
"1977-01-01 00:00:00","Newfoundland and Labrador","Net emigration",30,3363,0.01,0.89
"1977-01-01 00:00:00","Newfoundland and Labrador",Emigrants,71,3363,0.01,2.11
"1977-01-01 00:00:00","Newfoundland and Labrador","Returning emigrants",41,3363,0.01,1.22
"1977-01-01 00:00:00","Newfoundland and Labrador","Net non-permanent residents",13,3363,0.00,0.39
"1977-01-01 00:00:00","Nova Scotia",Immigrants,409,5620,0.05,7.28
"1977-01-01 00:00:00","Nova Scotia","Net emigration",41,5620,0.00,0.73
"1977-01-01 00:00:00","Nova Scotia",Emigrants,99,5620,0.01,1.76
"1977-01-01 00:00:00","Nova Scotia","Returning emigrants",58,5620,0.01,1.03
"1977-01-01 00:00:00","Nova Scotia","Net non-permanent residents",77,5620,0.01,1.37
"1977-01-01 00:00:00","New Brunswick",Immigrants,385,6655,0.06,5.79
"1977-01-01 00:00:00","New Brunswick","Net emigration",77,6655,0.01,1.16
"1977-01-01 00:00:00","New Brunswick",Emigrants,182,6655,0.03,2.73
"1977-01-01 00:00:00","New Brunswick","Returning emigrants",105,6655,0.02,1.58
"1977-01-01 00:00:00","New Brunswick","Net non-permanent residents",37,6655,0.01,0.56
"1977-01-01 00:00:00",Manitoba,Immigrants,1132,5979,0.11,18.93
"1977-01-01 00:00:00",Manitoba,"Net emigration",163,5979,0.02,2.73
"1977-01-01 00:00:00",Manitoba,Emigrants,392,5979,0.04,6.56
"1977-01-01 00:00:00",Manitoba,"Returning emigrants",229,5979,0.02,3.83
"1977-01-01 00:00:00",Manitoba,"Net non-permanent residents",73,5979,0.01,1.22
"1977-01-01 00:00:00",Alberta,Immigrants,2872,75379,0.15,3.81
"1977-01-01 00:00:00",Alberta,"Net emigration",630,75379,0.03,0.84
"1977-01-01 00:00:00",Alberta,Emigrants,1415,75379,0.07,1.88
"1977-01-01 00:00:00",Alberta,"Returning emigrants",785,75379,0.04,1.04
"1977-01-01 00:00:00",Alberta,"Net non-permanent residents",192,75379,0.01,0.25
"1977-01-01 00:00:00","British Columbia",Immigrants,3385,33626,0.13,10.07
"1977-01-01 00:00:00","British Columbia","Net emigration",633,33626,0.02,1.88
"1977-01-01 00:00:00","British Columbia",Emigrants,1456,33626,0.06,4.33
"1977-01-01 00:00:00","British Columbia","Returning emigrants",823,33626,0.03,2.45
"1977-01-01 00:00:00","British Columbia","Net non-permanent residents",119,33626,0.00,0.35
"1977-01-01 00:00:00","Northwest Territories including Nunavut",Immigrants,26,580,0.06,4.48
"1977-01-01 00:00:00","Northwest Territories including Nunavut","Net emigration",3,580,0.01,0.52
"1977-01-01 00:00:00","Northwest Territories including Nunavut",Emigrants,6,580,0.01,1.03
"1977-01-01 00:00:00","Northwest Territories including Nunavut","Returning emigrants",3,580,0.01,0.52
"1977-01-01 00:00:00","Northwest Territories including Nunavut","Net non-permanent residents",4,580,0.01,0.69
"1977-04-01 00:00:00",Canada,Immigrants,32508,286894,0.14,11.33
"1977-04-01 00:00:00",Canada,"Net emigration",6172,286894,0.03,2.15
"1977-04-01 00:00:00",Canada,Emigrants,13699,286894,0.06,4.77
"1977-04-01 00:00:00",Canada,"Returning emigrants",7527,286894,0.03,2.62
"1977-04-01 00:00:00",Canada,"Net non-permanent residents",-3180,286894,0.01,-1.11
"1977-04-01 00:00:00","Newfoundland and Labrador",Immigrants,140,3361,0.02,4.17
"1977-04-01 00:00:00","Newfoundland and Labrador","Net emigration",40,3361,0.01,1.19
"1977-04-01 00:00:00","Newfoundland and Labrador",Emigrants,90,3361,0.02,2.68
"1977-04-01 00:00:00","Newfoundland and Labrador","Returning emigrants",50,3361,0.01,1.49
"1977-04-01 00:00:00","Newfoundland and Labrador","Net non-permanent residents",18,3361,0.00,0.54
"1977-04-01 00:00:00","Nova Scotia",Immigrants,419,5574,0.05,7.52
"1977-04-01 00:00:00","Nova Scotia","Net emigration",55,5574,0.01,0.99
"1977-04-01 00:00:00","Nova Scotia",Emigrants,125,5574,0.01,2.24
"1977-04-01 00:00:00","Nova Scotia","Returning emigrants",70,5574,0.01,1.26
"1977-04-01 00:00:00","Nova Scotia","Net non-permanent residents",-201,5574,0.02,-3.61
"1977-04-01 00:00:00","New Brunswick",Immigrants,355,6059,0.05,5.86
"1977-04-01 00:00:00","New Brunswick","Net emigration",103,6059,0.01,1.70
"1977-04-01 00:00:00","New Brunswick",Emigrants,230,6059,0.03,3.80
"1977-04-01 00:00:00","New Brunswick","Returning emigrants",127,6059,0.02,2.10
"1977-04-01 00:00:00","New Brunswick","Net non-permanent residents",-112,6059,0.02,-1.85
"1977-04-01 00:00:00",Manitoba,Immigrants,1397,5827,0.13,23.97
"1977-04-01 00:00:00",Manitoba,"Net emigration",218,5827,0.02,3.74
"1977-04-01 00:00:00",Manitoba,Emigrants,495,5827,0.05,8.49
"1977-04-01 00:00:00",Manitoba,"Returning emigrants",277,5827,0.03,4.75
"1977-04-01 00:00:00",Manitoba,"Net non-permanent residents",-34,5827,0.00,-0.58
"1977-04-01 00:00:00",Alberta,Immigrants,3498,78563,0.18,4.45
"1977-04-01 00:00:00",Alberta,"Net emigration",843,78563,0.04,1.07
"1977-04-01 00:00:00",Alberta,Emigrants,1799,78563,0.09,2.29
"1977-04-01 00:00:00",Alberta,"Returning emigrants",956,78563,0.05,1.22
"1977-04-01 00:00:00",Alberta,"Net non-permanent residents",-39,78563,0.00,-0.05
"1977-04-01 00:00:00","British Columbia",Immigrants,4273,34899,0.17,12.24
"1977-04-01 00:00:00","British Columbia","Net emigration",840,34899,0.03,2.41
"1977-04-01 00:00:00","British Columbia",Emigrants,1843,34899,0.07,5.28
"1977-04-01 00:00:00","British Columbia","Returning emigrants",1003,34899,0.04,2.87
"1977-04-01 00:00:00","British Columbia","Net non-permanent residents",-595,34899,0.02,-1.70
"1977-04-01 00:00:00","Northwest Territories including Nunavut",Immigrants,29,454,0.07,6.39
"1977-04-01 00:00:00","Northwest Territories including Nunavut","Net emigration",3,454,0.01,0.66
"1977-04-01 00:00:00","Northwest Territories including Nunavut",Emigrants,7,454,0.02,1.54
"1977-04-01 00:00:00","Northwest Territories including Nunavut","Returning emigrants",4,454,0.01,0.88
"1977-04-01 00:00:00","Northwest Territories including Nunavut","Net non-permanent residents",5,454,0.01,1.10
"1977-07-01 00:00:00",Canada,Immigrants,33797,276035,0.14,12.24
"1977-07-01 00:00:00",Canada,"Net emigration",10339,276035,0.04,3.75
"1977-07-01 00:00:00",Canada,Emigrants,20837,276035,0.09,7.55
"1977-07-01 00:00:00",Canada,"Returning emigrants",10498,276035,0.04,3.80
"1977-07-01 00:00:00",Canada,"Net non-permanent residents",4940,276035,0.02,1.79
"1977-07-01 00:00:00","Newfoundland and Labrador",Immigrants,188,2709,0.03,6.94
"1977-07-01 00:00:00","Newfoundland and Labrador","Net emigration",68,2709,0.01,2.51
"1977-07-01 00:00:00","Newfoundland and Labrador",Emigrants,137,2709,0.02,5.06
"1977-07-01 00:00:00","Newfoundland and Labrador","Returning emigrants",69,2709,0.01,2.55
"1977-07-01 00:00:00","Newfoundland and Labrador","Net non-permanent residents",44,2709,0.01,1.62
"1977-07-01 00:00:00","Nova Scotia",Immigrants,439,4862,0.05,9.03
"1977-07-01 00:00:00","Nova Scotia","Net emigration",92,4862,0.01,1.89
"1977-07-01 00:00:00","Nova Scotia",Emigrants,189,4862,0.02,3.89
"1977-07-01 00:00:00","Nova Scotia","Returning emigrants",97,4862,0.01,2.00
"1977-07-01 00:00:00","Nova Scotia","Net non-permanent residents",102,4862,0.01,2.10
"1977-07-01 00:00:00","New Brunswick",Immigrants,253,6349,0.04,3.98
"1977-07-01 00:00:00","New Brunswick","Net emigration",172,6349,0.02,2.71
"1977-07-01 00:00:00","New Brunswick",Emigrants,349,6349,0.05,5.50
"1977-07-01 00:00:00","New Brunswick","Returning emigrants",177,6349,0.03,2.79
"1977-07-01 00:00:00","New Brunswick","Net non-permanent residents",145,6349,0.02,2.28
